Country Name,Country Code,Indicator Name,Indicator Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Cabo Verde,CPV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.2116365,11.34652471,11.11842585,12.51728584,11.22264845,14.28486891,2.231654489,5.250891248,4.176259266,10.19707264,6.912457936,7.983750395,15.17068806,6.6505205,2.230458188,3.673308328,4.494018757,2.5,NA
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.442902796,5.412339378,5.619792924,5.009032751,11.90975793,8.766785439,8.038631629,6.687880848,8.505898789,10.34052873,13.25008556,10.77108716,10.21257181,6.691577475,0.086696959,5.963078575,7.069569946,7.261322742,NA
Cameroon,CMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.299996146,5.000004424,5.099998069,5.039252944,4.393810764,4.199996332,4.514271087,4.009044571,4.030993315,3.701854054,2.296654441,3.222146585,2.840053518,3.627197143,1.868461235,3.343429598,4.102106866,4.579003165,NA
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.808429062,1.618799885,4.225916502,4.097432461,5.531762882,5.233288646,1.78380122,2.924529481,1.88107433,3.119976979,3.019057345,2.823032729,2.200021356,0.688726873,-2.76976818,3.214948408,2.528248552,1.709005656,NA
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.200002317,-4.000001351,5.300002639,4.699993861,3.600002936,-2.489450099,4.464782641,3.616488017,-5.397469235,5.994991722,0.908086102,7.600338264,8.122803427,3.892082265,8.907131878,6.635415455,5.328818254,6.896432893,NA
Chad,TCD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.236549313,2.214473037,5.653392324,6.951579919,-0.682850222,-0.879681021,11.65813465,8.491209824,14.72166701,33.62937185,17.33253374,0.648262014,3.27149958,3.052691532,4.217695551,13.55010086,0.082869799,8.882565748,NA
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,3.770263675,5.826641469,-1.51296126,-1.632206598,-3.202156942,0.224197396,1.377734157,4.882299364,5.898329661,NA,NA,NA,NA,NA,NA
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.62757722,7.413491523,6.605579633,3.230878709,-0.760854812,4.495791884,3.348180391,2.166908634,3.956748481,6.041086739,5.559452531,4.40497269,5.1608256,3.292455989,-1.036433056,5.762972706,5.850679215,5.55537004,NA
China,CHN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,10.9,10,9.3,7.8,7.6,8.4,8.3,9.1,10,10.1,11.3,12.7,14.2,9.6,9.2,10.4,9.3,7.8,NA
Colombia,COL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.202437593,2.055854712,3.430293678,0.56978409,-4.204015244,4.419993,1.677898308,2.503980465,3.918271904,5.333022067,4.706555934,6.697515258,6.900627655,3.546804886,1.651549245,3.971800705,6.645328887,4.21297881,NA
Comoros,COM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.610129478,-1.291668416,4.030340682,1.282662443,1.924123666,1.417852661,3.329208572,4.149414597,2.474617737,-0.239934108,4.229885608,1.242150459,0.49099094,0.974927219,1.810218301,2.051229554,2.227203171,2.960788943,NA
"Congo, Dem. Rep.",ZAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.69999883,-1.023172642,-5.617046598,-1.624154046,-4.270140831,-6.910927315,-2.100008082,3.468476248,5.791301324,6.639896139,7.800737155,5.581257077,6.257754599,6.155043753,2.834384468,7.174203174,6.879666803,7.152010253,NA
"Congo, Rep.",COG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.985324373,4.290481555,-0.624812147,3.737552769,-2.582199359,7.575980392,3.8026019,4.581870061,0.813264075,3.476631623,7.755758978,6.235997013,-1.582222752,5.572264177,7.46887803,8.751655799,3.420621271,3.799999998,NA
Costa Rica,CRI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.920889571,0.886582088,5.578186399,8.397847841,8.222200687,1.8008246,1.076396317,2.902185091,6.404510783,4.259452774,5.886377313,8.779640959,7.935340515,2.731620422,-1.015718862,4.954320527,4.434603903,5.12899505,NA
Cote d'Ivoire,CIV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.125744722,7.729327422,5.719058597,4.752475248,1.586447579,-3.700204692,-0.021230471,-1.430808153,-1.555364663,1.793855153,1.255967959,0.683970709,1.714671732,2.33,3.749993171,2.394382751,-4.728760509,9.496871117,NA
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,5.920290458,6.543642525,1.97676593,-1.042873203,3.750387794,3.655997945,4.878265707,5.37106763,4.128437237,4.279805805,4.935239694,5.059929351,2.084337519,-6.947204741,-1.40514702,-0.925971116,-1.975710583,NA
Cuba,CUB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.457201026,7.838750049,2.785004012,0.155720869,6.191203445,5.915865714,3.182230186,1.42859081,3.791364597,5.770878841,11.20171308,12.06580602,7.262136966,4.116828042,1.449116763,2.388246462,2.710339451,NA,NA
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.1,1.848836555,2.348517259,5.043260519,4.846823175,5.042802715,4.0255516,2.091236261,1.934070122,4.224693897,3.909963232,4.125312851,5.130542893,3.626616209,-1.666159464,1.3,0.4,-2.4,NA
Czech Republic,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.221406002,4.539679076,-0.852524517,-0.235975242,1.679287459,4.185650506,3.097349644,2.149300055,3.766174432,4.742590846,6.752450791,7.020380892,5.735130734,3.099001693,-4.507138802,2.469311484,1.818613208,-1.021119255,NA
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.06517543,2.834545152,3.198454206,2.160456239,2.560451447,3.528655889,0.704834103,0.46584828,0.383831163,2.296487044,2.445147924,3.394710394,1.583262086,-0.783852225,-5.666315591,1.577242002,1.104404852,-0.376591942,NA
Djibouti,DJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.488261251,-4.11549878,-0.745872199,0.099378553,2.1790062,0.416213964,2.047764375,2.618562398,3.199959328,3.826476088,3.169601156,4.799864683,5.100061387,NA,NA,NA,NA,NA,NA
Dominica,DMA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.974718446,2.64178511,1.490821515,4.978083423,0.683297289,-5.606353369,-0.065818333,-2.131511315,7.392318743,3.029616429,-0.817460523,9.512477764,0.424734172,8.040614773,5.896626817,0.964531355,-0.287289985,-1.728502716,NA
Dominican Republic,DOM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.493629296,7.13136736,8.004274434,7.010597727,6.715354088,5.656604886,1.809229485,5.788207312,-0.253358805,1.311958217,9.262750072,10.67115485,8.474624778,5.255649444,3.454054459,7.751220866,4.482914631,3.887682601,NA
Ecuador,ECU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.252548774,1.731747514,4.327864764,3.266529404,-4.739385791,1.091801564,4.0156299,4.096776659,2.722877337,8.211020917,5.291308267,4.403526434,2.190063972,6.3571306,0.566491592,2.953077302,7.834632369,5.123267676,NA
"Egypt, Arab Rep.",EGY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.642458776,4.988730567,5.491131498,4.036367055,6.105460417,5.368005985,3.535225672,2.370489088,3.193517698,4.092071611,4.471744472,6.843838194,7.087827427,7.156283566,4.686129558,5.146618791,1.762424587,2.213028907,NA
El Salvador,SLV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.396570978,1.705589084,4.2463425,3.748726161,3.449098435,2.152652497,1.708936396,2.340822748,2.30003827,1.850535583,3.562814501,3.911948645,3.839765177,1.274227301,-3.133046282,1.364783667,2.21683561,1.929461475,NA
Equatorial Guinea,GNQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.26258663,29.14184537,71.18798538,21.91089822,41.44645341,12.4526807,63.37987543,19.46283403,13.95525032,37.99872685,9.7487276,-16.16176435,21.9047619,16.75420168,0.826585695,-1.698176343,4.947096701,2.5,NA
Eritrea,ERI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.85837881,9.258839895,7.908684452,1.772582592,0.013480723,-3.141986746,8.755436313,3.005428651,-2.655515364,1.451734363,2.574449601,-0.969216373,1.42682175,-9.783029746,3.87650192,2.194189769,8.679800386,7.017108852,NA
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,5.889895976,11.73635669,6.809689991,-0.27125357,9.697174863,6.281644388,6.560428534,7.765386713,6.342836963,8.853496627,10.0973433,7.492203903,-4.151355335,-14.09833892,2.564990907,9.557924727,3.938907138,NA
Ethiopia,ETH,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.127508067,12.42591678,3.134063325,-3.458194764,5.162405423,6.072859309,8.301431882,1.51471579,-2.161081464,13.57236206,11.8188427,10.83462998,11.45601535,10.78855411,8.802486543,9.937345319,7.299040943,8.465563378,NA
Faeroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.5,4.8,-2.2,1.3,8.8,-1.7,2,3.2,1,5.3,0.7,1.852483331,-0.850654455,1.032794789,-1.272367571,0.111136994,1.867665921,2.307182929,NA
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.962453639,3.569447367,6.205788375,5.031041859,3.908371415,5.323751325,2.283747494,1.834129602,2.012433367,4.124870964,2.916059866,4.410592331,5.335225212,0.293570445,-8.538612573,3.363032326,2.726739889,-0.826697428,NA
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.047203428,1.067504956,2.183720753,3.37820423,3.291950779,3.679946733,1.835734121,0.928873553,0.89950441,2.544735449,1.826486776,2.466905737,2.285414597,-0.080667606,-3.147051384,1.724854544,2.026889559,0.013878798,NA
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.499993912,0.30000031,1.900004145,6.199995771,4.000004643,4.000000343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.973847763,3.625049023,5.738367394,3.477833588,-8.932622804,-1.882966396,2.131679953,-0.267154255,2.475192183,1.3460156,3.021595857,1.18118769,5.553353887,0.999807338,-2.9,6.7,7.1,5.6,NA
"Gambia, The",GMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.881848587,2.223545145,4.899998946,3.499998461,6.4,5.5,5.8,-3.250000378,6.87,7.05,-0.94167615,1.124099619,3.631025832,5.734641975,6.449695843,6.526297444,-4.295121672,6.011361274,NA
Georgia,GEO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.599997248,11.20000232,10.5190396,3.104904464,2.869256656,1.838341147,4.805451742,5.473839393,11.05810101,5.857330238,9.599640575,9.383276612,12.344,2.314047096,-3.775773961,6.253027581,6.953499714,6,NA
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.677004365,0.790781744,1.737278637,1.861848628,1.871079386,3.057649432,1.514371072,0.010148163,-0.375443937,1.161132614,0.684655658,3.7,3.269045323,1.083201046,-5.145496536,4.012465914,3.333333333,0.68865531,NA
Ghana,GHA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.112418938,4.602460956,4.196357878,4.700390795,4.399996536,3.7,4,4.5,5.2,5.6,5.900003848,6.4,6.45973558,8.430504083,3.991256102,8.007036608,15.00707161,7.914626014,NA
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.099719775,2.358402042,3.637608175,3.36368354,3.419391619,4.477405703,4.197046359,3.439148367,5.94337579,4.367631973,2.280343689,5.510761953,3.536127918,-0.214002506,-3.135630692,-4.943155039,-7.104740893,-6.379831421,NA
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.728679096,1.529636711,1.468926554,7.757980698,1.377884947,7.10159701,1.269035533,-0.971177945,-0.3796267,2.667513496,1.979585524,4.468980892,5.513059779,0.345909084,-5.411986294,NA,NA,NA,NA
Grenada,GRD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.503938001,4.057406758,4.608853403,6.541908294,10.07249738,2.503244603,-2.094981088,3.647473712,9.639917293,-1.028565675,13.51548776,-3.861127713,5.925250587,1.030674134,-6.612917786,-0.04152375,0.976054085,0.607311877,NA
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,GTM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.948547484,2.957779916,4.364089954,4.993527779,3.847062231,3.6088687,2.332544301,3.866638363,2.530837955,3.152030513,3.260162692,5.379733928,6.304072145,3.281095312,0.526037754,2.869481449,4.239654531,2.959782774,NA
Guinea,GIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.607673201,4.461575085,5.18160346,3.644121242,3.812004033,2.503060562,3.658346471,5.164609466,1.24860126,2.340117312,2.997272562,2.496728569,1.757682351,4.936932709,-0.280192286,1.936217423,3.90876145,3.944115052,NA
Guinea-Bissau,GNB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.4,11.6,6.5,-28.09997974,1.025537419,3.641641149,7.224879175,1.999354176,-4.938342536,-0.747583878,4.923780101,-1.981839545,6.038822184,10.46117117,1.119169577,1.718401556,4.775465849,-6.712410725,NA
Guyana,GUY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.986313641,7.883466693,6.226948398,-1.708567161,2.969880996,-1.376727501,2.249999292,1.051000772,-1.005255282,3.293924792,-1.956911131,5.129609346,-3.640517324,1.976647058,3.31862417,4.370869417,5.437126058,4.816458917,NA
Haiti,HTI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,2.696522905,0.875239923,-1.042697313,-0.261498231,0.362430598,-3.511333077,1.791686574,2.252992255,3.343279015,0.843944329,2.877697842,-5.416012559,5.590343267,2.822234924,NA
Honduras,HND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.06297613,3.595249715,4.993718593,2.901585402,-1.889534884,5.748148148,2.723218805,3.754348877,4.547036046,6.232322091,6.050879655,6.567082673,6.188178317,4.231864123,-2.431875015,3.731075443,3.835755629,3.863139114,NA
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.373742362,4.258535357,5.099591832,-5.882560129,2.506651555,7.663422071,0.560880616,1.656717796,3.056303656,8.700113728,7.388220331,7.032623046,6.464794668,2.127898609,-2.459104712,6.793283695,4.851218924,1.501485215,NA
Hungary,HUN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.489525475,0.160881199,3.127182679,4.073459666,3.197695456,4.225237526,3.712203035,4.506108291,3.850423627,4.797186114,3.964434001,3.897161282,0.114699155,0.894151601,-6.798624513,1.258152876,1.6,-1.7,NA
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.116583706,4.785062428,4.913189618,6.316795143,4.094160684,4.324660825,3.921601952,0.138960288,2.434412907,7.835800887,7.22998096,4.708970782,5.985000209,1.188063398,-6.561762894,-4.098777486,2.67957256,1.399152236,NA
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.574491833,7.549522232,4.049820882,6.184415827,8.845755536,3.840991167,4.823966259,3.803975309,7.860381498,7.922936619,9.284831501,9.26396475,9.801360326,3.890957076,8.479783903,10.546392,6.330517551,3.236943273,NA
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,8.396358045,7.642786284,4.699872542,-13.12672393,0.791129836,4.920064597,3.643466447,4.499475391,4.780369122,5.030873945,5.692571304,5.500951785,6.345022245,6.013702503,4.628874078,6.223852323,6.490402853,6.22648449,NA
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.652685824,7.100735147,3.384806778,2.740585246,1.933822216,5.143162536,3.669671948,7.515598158,7.114681217,5.084051514,4.623405402,5.893936099,7.824788319,2.3,1.8,NA,NA,NA,NA
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,34.8,24.8,-4.3,-6.6,-7.8,-41.3,46.5,-0.699999579,1.377598148,1.377598148,6.608864867,5.80896656,5.85718776,8.581653457,8.428459908,NA
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,NA,NA,NA,NA,NA,NA,5.2962073,5.637666486,3.88464776,4.362729687,5.876131606,5.404356468,5.445086556,-2.108566305,-5.456363168,-0.766234434,1.430712475,0.937890219,NA
Isle of Man,IMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.280900474,7.715996458,8.581528171,13.50925874,13.69321623,5.338364279,5.376166334,5.868974884,6.327778883,5.2,5.9,7.7,7.5,NA,NA,NA,NA,NA,NA
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.527881886,5.490042269,3.371521362,4.117409995,3.355870901,9.254878115,-0.223359908,-0.575534253,1.512184791,4.844317887,4.940435151,5.594227631,5.496800779,4.02829166,0.837068709,5.664478716,4.573496646,3.351780157,NA
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.886836736,1.134684705,1.866011777,1.448165181,1.451092727,3.653596071,1.86262745,0.451436253,-0.046578301,1.730665278,0.931267136,2.198923804,1.68306274,-1.156231486,-5.494407233,1.723288452,0.477065491,-2.533013983,NA
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.349957049,-0.11373121,-1.140459872,-2.334553541,1.047673871,0.878703546,1.344929556,NA,NA,NA,NA,NA,1.4,-0.714065463,-4.411220992,-1.480026897,1.703150085,-0.451587922,NA
