Country Name,Country Code,Indicator Name,Indicator Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
Chile,CHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.940181659,3.309030704,3.776854236,3.829176411,3.988277975,3.797882442,3.373371321,3.499517811,3.443330684,3.71389349,3.778383301,3.901505829,4.268698123,4.231677403,3.958834795,4.213121459,NA,NA,NA
China,CHN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.755754966,2.844309582,2.820567891,2.67674598,2.648649247,2.696862433,2.742120813,2.885225041,3.512245428,4.080138906,4.441150695,4.892727098,5.153564017,5.311151855,5.778143184,6.194857575,NA,NA,NA
Colombia,COL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.629971842,1.625504899,1.712592119,1.710655678,1.440382611,1.451800973,1.38746691,1.350470265,1.371357543,1.294946722,1.411298243,1.435639169,1.425649332,1.471411679,1.546859072,1.629451505,NA,NA,NA
Comoros,COM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.173159188,0.138218567,0.134808742,0.146058376,0.156640027,0.159642408,0.162383574,0.16487479,0.173550503,0.175397898,0.183126281,0.196278827,0.191250379,0.192021759,0.187176943,0.203996305,NA,NA,NA
"Congo, Dem. Rep.",ZAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.070612349,0.07534244,0.066387759,0.056357739,0.048984857,0.035069425,0.03250789,0.031177338,0.033308684,0.036888471,0.041198432,0.043470347,0.045526555,0.047942352,0.044983989,0.048880628,NA,NA,NA
"Congo, Rep.",COG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.575531136,0.613444801,0.814086834,0.262516137,0.269805587,0.335474588,0.26882185,0.215527273,0.32271695,0.342365669,0.410909865,0.367036568,0.382420405,0.380276927,0.471782007,0.493188609,NA,NA,NA
Costa Rica,CRI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.399032027,1.33145246,1.363338637,1.417685508,1.43750244,1.393232827,1.435374168,1.545144656,1.588597136,1.63214357,1.640763357,1.693042197,1.920907881,1.907641145,1.699048816,1.664003675,NA,NA,NA
Cote d'Ivoire,CIV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.501659934,0.572640179,0.543389312,0.447789877,0.396583005,0.42099958,0.470541267,0.4369616,0.322899306,0.44703014,0.449889657,0.396131288,0.383471815,0.376338524,0.314826694,0.305895928,NA,NA,NA
Croatia,HRV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.772242664,4.120683133,4.220418635,4.536293268,4.499603865,4.438345911,4.665514189,4.927324775,5.302283784,5.191956522,5.201658487,5.219693694,5.498020063,5.26976184,4.866702642,4.727141337,NA,NA,NA
Cuba,CUB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.347051636,2.455184241,2.231949768,2.209364188,2.276849872,2.337798032,2.277547019,2.327008038,2.266211782,2.218084612,2.303062731,2.425176133,2.365675828,2.694978513,2.648700405,3.400544489,NA,NA,NA
Curacao,CUW,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,CYP,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.490424824,6.601260126,6.607518751,7.038876041,6.997282524,7.261794131,7.120566085,7.166516818,7.762794272,7.219783032,7.265914897,7.429747194,7.709325131,7.942807883,7.464781629,6.983907546,NA,NA,NA
Czech Republic,CZE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,12.10893487,12.3924996,12.54002681,11.9331697,10.93767885,12.13441946,12.15325076,11.77804903,11.98926726,12.01141629,11.79542827,11.95464252,11.99403406,11.22507659,10.30987507,10.62300709,NA,NA,NA
Denmark,DNK,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.53635562,13.03463261,10.79563863,10.57053451,9.570253029,8.850879164,9.150421654,9.164207093,10.33929467,9.362022513,8.69075357,10.11628626,9.201343675,8.548023608,8.057567722,8.346404977,NA,NA,NA
Djibouti,DJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.646144045,0.645626292,0.639688791,0.586785385,0.623488728,0.557998691,0.524762447,0.536922011,0.539061165,0.598575824,0.609132291,0.619280954,0.610638671,0.647304037,0.646961484,0.646313828,NA,NA,NA
Dominica,DMA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.130410414,1.030837995,1.140171858,1.09548332,1.154101456,1.473557313,1.631883434,1.470876429,1.622612692,1.564308567,1.611479686,1.556231433,2.123695176,1.81065982,1.807777903,1.906487557,NA,NA,NA
Dominican Republic,DOM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.018743123,2.161291336,2.209128182,2.226188777,2.21278674,2.322080619,2.299559124,2.406154784,2.412915411,2.040322289,2.103252876,2.182961682,2.228800267,2.155776782,2.056047061,2.092908442,NA,NA,NA
Ecuador,ECU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.015978278,2.067162141,1.548934686,1.845915625,1.731283117,1.670956006,1.834522989,1.894845227,1.997273981,2.118221025,2.170847617,2.117019692,2.155728916,2.044437372,2.065051126,2.175597851,NA,NA,NA
"Egypt, Arab Rep.",EGY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.564915425,1.642381014,1.714934077,1.907531786,1.926226528,2.13688338,1.86672496,1.862198178,2.131040925,2.137823551,2.329524591,2.447103136,2.591713826,2.606860228,2.577287668,2.622791315,NA,NA,NA
El Salvador,SLV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.918661805,0.843061093,0.983882945,0.98595034,0.961157291,0.963705408,0.99374718,1.005199634,1.086835498,1.052165208,1.062804383,1.12295143,1.126519855,1.064017123,1.047293403,1.004884536,NA,NA,NA
Equatorial Guinea,GNQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.298785277,0.257113997,0.622464395,0.34669566,0.941999606,0.877511439,5.7893646,9.031184315,10.58398704,8.904935809,7.806030998,7.646503635,7.49890716,6.843320543,6.826347305,6.721220627,NA,NA,NA
Eritrea,ERI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.087160618,0.100295129,0.148313384,0.16094075,0.163283346,0.15452354,0.153774775,0.141315955,0.16233888,0.165055486,0.157888871,0.111429392,0.111209813,0.076989679,0.092369603,0.089420969,NA,NA,NA
Estonia,EST,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,11.23097463,12.67757422,12.53744637,11.90979515,11.11305823,11.0852236,11.43298847,10.99308649,12.59758547,12.75972178,12.4658119,12.05004737,14.04569299,13.04685326,11.00151163,13.68392827,NA,NA,NA
Ethiopia,ETH,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.037748091,0.063407832,0.070574784,0.080627733,0.079102494,0.088308985,0.063403821,0.064062617,0.068715182,0.070799012,0.066342512,0.06922699,0.073530817,0.07709377,0.078493947,0.07456497,NA,NA,NA
Faeroe Islands,FRO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,16.38130116,14.48222797,14.20133745,14.65172031,14.57574037,15.30184337,16.80432799,15.97319428,16.09265546,16.31214382,15.59092296,15.50983527,15.61401703,14.49027237,13.45552419,14.3481979,NA,NA,NA
Fiji,FJI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.120543537,1.14031915,0.929351732,0.87940286,0.995310197,1.066241851,1.368317172,1.024305441,1.054478332,1.383528593,1.658541686,1.642944956,1.439774381,1.277592845,0.993663187,1.499936669,NA,NA,NA
Finland,FIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.34239896,11.95863616,11.67199336,11.05828449,10.7295164,10.07321632,10.87587548,11.74433248,13.21467044,12.83267498,10.41643805,12.56994213,12.0977885,10.65096203,9.958628519,11.53084023,NA,NA,NA
France,FRA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,6.60538664,6.83033141,6.328599582,6.797258072,6.137805343,6.001530445,6.288363017,6.162136804,6.227112679,6.221524691,6.206003013,6.013737108,5.872005393,5.787745414,5.516347214,5.555374121,NA,NA,NA
French Polynesia,PYF,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.658234201,2.642195894,2.671569811,2.601164725,2.502846031,2.65828792,3.05487077,3.008043847,3.216459587,3.130939474,3.337769338,3.300898999,3.239386851,3.306029055,3.288268805,3.296763845,NA,NA,NA
Gabon,GAB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.570352724,3.188413797,3.117594152,1.398868434,1.201974381,0.858756274,1.41971116,1.383700376,1.014415346,1.312048993,1.512559579,1.398898158,1.611324676,1.05595063,0.053104522,1.654156027,NA,NA,NA
"Gambia, The",GMB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.203006157,0.197414981,0.191974878,0.202444467,0.215137666,0.223804444,0.222910718,0.241348408,0.233853003,0.231832831,0.224632783,0.227591269,0.258947591,0.260271334,0.267987732,0.281465989,NA,NA,NA
Georgia,GEO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.486454584,0.880982431,0.979139818,1.105665099,0.975944975,1.026657085,0.859400875,0.777669956,0.87166324,1.001179399,1.161964965,1.398262619,1.410513171,1.422867603,1.373389558,1.401642562,NA,NA,NA
Germany,DEU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,10.57946663,10.8602336,10.5111126,10.42527316,10.01775877,10.09563988,10.3662867,10.04711428,10.09771302,10.00889289,9.78184775,9.819062562,9.530207568,9.540351755,8.940512042,9.114841508,NA,NA,NA
Ghana,GHA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.323798339,0.335321764,0.364018681,0.356316021,0.356242081,0.334071375,0.358652797,0.375849622,0.375881442,0.352699146,0.325303402,0.42320961,0.425213043,0.369077919,0.314205501,0.370887966,NA,NA,NA
Greece,GRC,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.446147379,7.507144389,7.847816045,8.104379744,7.961029646,8.391708638,8.566748436,8.52509501,8.684892676,8.782539955,8.886492618,8.726363103,8.777659636,8.704197989,8.411236258,7.668998511,NA,NA,NA
Greenland,GRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.068924731,9.249499106,9.363946429,9.47798574,9.674081996,9.461120996,9.566086957,9.522319772,9.366951467,10.24499657,10.69152542,11.04479163,10.89304217,11.3275458,9.896205813,11.14824708,NA,NA,NA
Grenada,GRD,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.572830738,1.600738125,1.740578492,1.737537265,1.915901854,1.876441645,1.908226885,2.011302755,2.113462083,2.000409137,2.101514313,2.23727484,2.301034889,2.505070623,2.426008668,2.487241705,NA,NA,NA
Guam,GUM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,GTM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.71769008,0.651217181,0.727108963,0.818731205,0.816049716,0.884988044,0.925775835,0.943106331,0.870631821,0.939594997,0.982191936,0.963917776,0.948832217,0.838275399,0.846695272,0.775252594,NA,NA,NA
Guinea,GIN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.159553324,0.157194335,0.15425618,0.146988355,0.147943514,0.146325665,0.145932151,0.146343564,0.145810222,0.14308915,0.123301294,0.120499894,0.120445305,0.117674735,0.115964905,0.113624058,NA,NA,NA
Guinea-Bissau,GNB,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.247755704,0.245417923,0.22155761,0.141462618,0.156038795,0.115195647,0.11549624,0.115726127,0.142846433,0.1450146,0.149619244,0.148935848,0.155639184,0.149878702,0.15132326,0.150227779,NA,NA,NA
Guyana,GUY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,2.034603426,2.092231808,2.183038421,2.242384675,2.271320539,2.162358238,2.133525133,2.105536823,2.077738943,2.150963288,1.884507002,1.686490272,2.03244389,2.009019786,1.990651107,2.164396038,NA,NA,NA
Haiti,HTI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.120233481,0.136820512,0.174868602,0.148703608,0.157840329,0.159449019,0.179980682,0.206122036,0.192802006,0.217692068,0.224117171,0.224973111,0.251309215,0.251866546,0.231695192,0.214171416,NA,NA,NA
Honduras,HND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.693800268,0.691930431,0.710503614,0.777531407,0.776343885,0.806843843,0.897588389,0.93766527,1.021289584,1.089402383,1.09497197,0.995766777,1.222940206,1.184378469,1.052995886,1.063839388,NA,NA,NA
"Hong Kong SAR, China",HKG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.136456685,4.563023231,4.754617293,5.9955733,6.471437675,6.07131958,5.655360201,5.479212793,5.952582457,5.663078352,5.951097722,5.622615683,5.778084525,5.543874932,5.305811582,5.166229891,NA,NA,NA
Hungary,HUN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,5.814534757,6.080585668,6.006255195,5.91987957,5.896196348,5.605559256,5.597195054,5.52182927,5.83162049,5.67438919,5.741669951,5.68289478,5.554955558,5.444870628,4.856575656,5.058248166,NA,NA,NA
Iceland,ISL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.280037238,8.222645733,7.763336874,7.667265104,7.456127132,7.693782116,7.373427894,7.550227286,7.485457013,7.64601779,7.427079472,7.496188056,7.414833454,6.677481144,6.447492771,6.168528586,NA,NA,NA
India,IND,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.962588869,1.029878845,1.053994868,1.063671976,1.11646205,1.138546236,1.136236043,1.139393204,1.171995833,1.214202126,1.251950214,1.315821535,1.390226108,1.54196566,1.665573859,1.666209247,NA,NA,NA
Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1.158817949,1.285100997,1.392943657,1.035567369,1.175007141,1.260747518,1.391267433,1.426430721,1.452204882,1.525733494,1.523478178,1.515611858,1.625926477,1.760506364,1.907918005,1.803206699,NA,NA,NA
"Iran, Islamic Rep.",IRN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,4.523504527,4.503946826,4.316729811,4.853465528,5.900726816,5.654634051,5.965312004,5.938201868,6.110884599,6.453225028,6.690126582,7.183904709,7.516997699,7.852563085,7.852320251,7.676526948,NA,NA,NA
Iraq,IRQ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,3.825625893,3.30686082,3.148803585,3.232739239,3.130337656,3.043770311,3.480957743,3.457445474,3.509986987,4.27704962,4.192189698,3.547036952,2.186244526,3.209110899,3.535799635,3.703432682,NA,NA,NA
Ireland,IRL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.109477253,9.79073707,9.937566597,10.29372564,10.70180458,10.86558065,11.41953054,11.12984941,10.84358271,10.79938564,10.4652702,10.20050203,10.23275007,9.720814618,9.110462975,8.939752671,NA,NA,NA
Isle of Man,IMY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,ISR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,9.780871055,9.557263703,10.86402159,10.51399096,10.14786122,9.968362538,10.21110576,9.611223744,9.734704546,9.281942282,8.693257384,9.353483137,9.251129929,9.705849798,8.954404857,9.268030327,NA,NA,NA
Italy,ITA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,7.569936815,7.601732112,7.675511297,7.825185219,7.73328341,7.928064465,7.904000243,7.919052135,8.130405704,8.126608608,8.077192429,7.96292378,7.792406551,7.474021346,6.671764489,6.717667455,NA,NA,NA
