Country Name,Country Code,Indicator Name,Indicator Code,1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013]
"Bahamas, The",BHS,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.28783902,20.7123857,-20.02713501,-13.17001661,6.957673557,10.70777451,-2.933101681,25.69288629,24.18165699,23.18711922,22.45017078,19.54143247,20.94880199,19.82417103,18.93427719,18.11339048,15.8833491,15.02711252,NA
Bahrain,BHR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,26.12530475,26.11689391,27.01797169,22.14097875,23.80799449,35.33985005,34.04333825,35.86731817,39.12687585,44.1496035,47.52119188,50.27426904,52.37197115,56.83998349,49.73842892,45.88858319,47.55324799,47.09927208,NA
Bangladesh,BGD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,12.63956654,12.38433838,14.69811615,16.68358602,16.72798594,17.77666707,16.96845232,18.37643347,17.58383206,18.67454158,18.06275576,18.37961801,17.54013794,15.79603549,17.24745086,17.80368338,16.44124632,17.59148427,NA
Barbados,BRB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.00560501,10.861678,8.776377891,12.0230394,11.47224377,12.88026927,10.24145742,12.4897431,14.69644167,10.24588996,10.10407298,13.28218264,14.67789287,11.60506875,11.9898098,9.41764215,0.474947927,2.402452158,NA
Belarus,BLR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.36198895,19.44409693,21.04033993,21.85653691,21.27835908,22.2111498,20.21114294,18.4298252,21.1252352,22.30345777,29.17173195,28.01165681,27.82413063,29.91768292,26.0234484,27.6209735,31.56855771,38.99885283,NA
Belgium,BEL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.61536982,23.68453376,24.75157228,25.00739169,25.57801714,25.50337962,24.7957106,24.90060308,24.76381189,25.80959672,25.86550662,26.26141286,26.82042196,24.85918441,22.51217457,22.78967785,22.83329587,22.13333475,NA
Belize,BLZ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.5609162,20.09330281,17.24588101,14.72583633,12.29132293,7.965133754,6.910665695,9.02778281,6.174584743,9.684737912,10.48285766,17.98841842,18.67808299,16.53037383,14.51998506,153.4694899,13.4485299,NA,NA
Benin,BEN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,12.35751214,14.03099964,14.18549601,12.74741089,12.2725957,14.36340452,11.13184552,9.712604078,10.22074664,12.07393078,11.18582355,11.29153984,11.83246705,13.00548719,11.89814463,11.5037013,5.664492447,NA,NA
Bermuda,BMU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bhutan,BTN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,40.51679253,32.10317609,22.52838257,18.45540543,19.23132982,23.69688783,42.04106451,40.15246812,40.01171908,35.40039657,25.23605664,41.37201642,34.58836609,28.69794346,24.72643886,33.67438988,37.98078283,NA,NA
Bolivia,BOL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.60886073,11.54466993,11.38351084,10.72271805,8.365394469,9.095195755,8.984910986,10.21332239,12.46570501,15.83421726,17.70796558,22.87091041,22.71605652,24.4988316,19.7894374,23.87030384,25.26835113,27.06999101,NA
Bosnia and Herzegovina,BIH,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-31.07298753,-19.05072945,-2.963695735,-33.06021522,-38.53269638,-26.25865363,-28.45645946,-28.02206739,-34.03465388,-25.85347982,-17.90864991,-5.699315665,-5.567129724,-8.538607392,-1.768780252,-1.309690426,-3.422281931,-1.836466048,NA
Botswana,BWA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,34.20795779,40.1448349,37.20904855,34.67397747,37.09140663,41.28997084,39.67828753,42.6728847,41.9626808,39.70945468,44.49209698,44.07905502,44.41070104,37.21575808,26.12412053,27.9522427,32.94675913,28.8639773,NA
Brazil,BRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.50910307,15.24067941,15.22658327,15.02885805,14.97175115,16.48638979,16.712924,17.70971064,18.68251264,20.99429358,19.81408692,19.65842338,19.8477235,20.88451173,17.67772714,19.20728578,18.9928832,16.20754124,NA
Brunei Darussalam,BRN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,40.5514158,40.60723693,34.1842685,26.87315634,28.79312556,44.59495814,44.76173412,46.75541582,48.37549721,50.49496203,54.24598232,56.94564848,52.94012482,64.35270297,54.55756691,64.4447389,65.51275074,63.78303619,NA
Bulgaria,BGR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.71349028,11.62550412,15.48640138,17.84805091,13.16135289,12.6424796,10.81543447,11.5908635,10.82483542,11.28462402,12.4619823,14.55403355,14.37638077,17.02709157,20.53263821,20.99276849,22.06278221,20.13241091,NA
Burkina Faso,BFA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.45898316,7.891623487,11.60042159,8.850979362,3.816815401,0.643373138,-0.093555581,5.016336505,7.994030312,7.191448958,8.048052946,6.864782796,7.710629487,8.830317059,9.532368397,17.62728125,16.12006498,NA,NA
Burundi,BDI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-7.98850432,-1.723274071,1.492415403,-4.668915542,-2.503293808,-7.134645591,-6.137382723,-8.353560846,-6.744693992,-7.323524477,-2.869098667,-17.63227236,-3.358623999,-1.770494416,-13.07339153,0.257441701,-0.723011003,-0.145673955,NA
Cabo Verde,CPV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6002965,22.34273909,17.9070942,18.54961154,18.69811141,NA,NA
Cambodia,KHM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-0.84604814,-3.713497505,3.319726533,-1.309411753,3.895212298,5.611929562,10.00940004,9.275846331,10.0588888,8.907981983,9.80318462,13.12246598,13.58108056,16.38296988,14.66296201,11.92950454,11.67758285,NA,NA
Cameroon,CMR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.07791898,19.23019434,18.1987545,18.76948975,19.19729168,21.36105071,18.87353248,19.00604004,17.82367058,18.60865625,14.84262795,15.86116125,16.5290837,15.47079863,11.54592779,13.00353907,16.37999236,16.53096799,NA
Canada,CAN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,21.95006083,22.2141232,22.69689702,22.39126182,23.96194784,25.98374292,24.92355927,23.70871841,23.75040699,25.03544023,25.79927139,25.53052423,25.17898599,24.76079226,19.17912864,20.32576474,20.98225522,20.99713896,NA
Cayman Islands,CYM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Central African Republic,CAF,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.085029951,3.131388957,8.030241298,5.277010179,8.196921059,6.156941123,4.824837151,5.441791759,6.64557418,1.564018125,1.504828284,3.094234758,2.463337365,1.425958245,-0.599694868,1.940165407,4.429188078,4.596604918,NA
Chad,TCD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,1.353966126,8.727145792,7.259349883,5.858489742,-0.180125626,5.482923069,5.260043964,-40.81475363,18.00879318,24.53299711,27.28328889,22.08374181,25.77312325,26.94767558,21.44016959,28.48148758,28.37426503,16.95646887,NA
Channel Islands,CHI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chile,CHL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,28.38496486,25.69435523,25.60329233,23.63273303,23.17482469,23.44849523,22.25455728,22.46122274,24.85059529,28.30605509,30.09506079,34.03459192,33.09246165,27.93105886,27.85671027,28.68251468,26.75999438,25.32873673,NA
China,CHN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,43.53851921,42.49166847,42.44227892,41.40119769,39.39373957,37.52782349,38.38756506,40.43718152,43.40161538,45.81452965,47.62860984,50.67229747,50.53773678,51.76151486,52.65313848,51.9788442,50.7489444,51.63645219,NA
Colombia,COL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.36899879,16.50575488,15.00977002,13.8338578,13.42401236,14.05882099,12.90541109,13.90004199,15.31623492,17.11907253,18.28660967,19.50413912,19.77558273,21.01410786,20.22165989,20.29714235,22.88393942,21.94039487,NA
Comoros,COM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-5.34603511,-3.6366926,-9.033237835,-7.948333211,-6.242338153,-5.706746065,-5.219158369,-4.017219121,-3.368866739,-8.503493503,-12.30116309,-14.7867254,-15.42387181,-20.0914927,-21.13135779,NA,NA,NA,NA
"Congo, Dem. Rep.",ZAR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.12964704,27.54108781,6.2500001,-0.999130091,9.162689723,3.167663865,1.556214388,5.06469459,11.06974836,9.385580635,8.752204429,6.992210464,15.45213106,8.096401288,2.054695633,15.13373259,11.98261486,14.6701251,NA
"Congo, Rep.",COG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,37.66927855,41.29917673,37.66848418,30.33797235,40.95797971,59.31036423,50.46420983,50.98437645,30.85327803,52.21172779,49.84300772,40.17216778,46.81892576,46.45198434,42.72556778,50.9449161,77.74617299,NA,NA
Costa Rica,CRI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15.42939193,12.48639712,14.24414811,17.81345693,22.84902468,19.76846311,17.25399237,17.37432895,18.7772228,19.90502275,18.87216057,20.26895745,19.8599615,17.822764,16.87392586,17.89226118,16.70366043,17.05370706,NA
Cote d'Ivoire,CIV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.91469527,20.79478685,22.75392336,19.70402196,21.28314578,17.89070611,19.54049754,26.69474706,21.04150557,20.0026263,17.20040562,19.62738136,14.5603275,17.85021853,NA,NA,NA,NA,NA
Croatia,HRV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,7.290246286,12.49237787,11.69917522,13.55974171,14.24461465,15.94968184,17.74375834,17.06671507,19.58576756,20.53343238,21.07822828,22.69967672,22.17667844,22.66991699,21.38052878,21.40928527,21.21174356,20.05741102,NA
Cuba,CUB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,4.508881133,13.89878204,12.04595091,9.20362441,9.062128728,9.689123578,8.573601866,7.521196532,7.82028606,9.533856157,13.44801872,11.96710029,12.88882063,11.06268769,12.94149466,14.92346594,12.97588276,NA,NA
Curacao,CUW,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cyprus,CYP,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,21.83841029,18.70437098,17.62752429,18.23865016,18.77366103,19.16913741,18.5035256,17.19983007,16.1576233,17.71676562,17.35411741,17.00729711,16.17976324,13.47255163,12.05358197,11.99942743,NA,NA,NA
Czech Republic,CZE,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,28.51188908,28.60196131,25.93796885,28.04247998,26.94256879,27.78818299,28.15678786,27.0086036,25.84804102,27.98739712,29.23532183,30.70426854,32.46313452,31.33147681,27.88057608,28.14124953,28.65710398,28.93779027,NA
Denmark,DNK,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.59542737,23.9450092,24.48249486,23.65155142,24.8849377,27.21731611,27.00344636,26.24464847,25.88111993,25.23155411,25.73099491,25.89217477,25.65234677,25.53868689,20.83301798,22.35843636,22.82232163,22.02156268,NA
Djibouti,DJI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-3.634462332,-2.795717296,-1.934270619,-0.817320633,-2.422939625,-6.534864896,-0.606405546,4.871457563,5.255250094,4.313833157,8.642279199,12.11533536,17.42615782,NA,NA,NA,NA,NA,NA
Dominica,DMA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.76326231,17.43577444,16.53079369,19.00858239,18.82003043,8.63918323,2.940917725,2.787347827,4.594832727,5.713358686,1.774702482,5.341073422,-1.568677716,-6.129093408,-2.756634246,2.022978116,2.998636816,10.91988642,NA
Dominican Republic,DOM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,14.15943923,14.98139914,14.70775687,15.90087856,15.69153091,14.45380514,13.78748939,13.31280522,14.63587776,15.6854266,11.03596856,10.42097848,9.825743142,4.556014138,6.819790958,5.288420764,6.11471193,7.270985202,NA
Ecuador,ECU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.64065072,19.68469781,19.37212588,17.48885237,23.94750638,26.06909228,18.04963021,17.31057663,17.54472524,18.64246337,20.77361973,23.41618028,23.98122545,26.65783932,24.0326319,23.48924806,25.70612696,25.45459145,NA
"Egypt, Arab Rep.",EGY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,15,12.68526591,11.50808575,12.00417537,13.36150845,12.93737136,13.40953443,13.90868292,14.29940121,15.57799291,15.71030647,17.11186664,16.27282492,16.79508654,12.55037421,14.1057517,12.982277,7.965493103,NA
El Salvador,SLV,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,3.924004,2.330473559,3.456761296,5.260484328,4.081125097,1.892782909,0.86804173,1.676836727,1.074654243,-1.135565219,-2.439480981,-3.655926731,-6.100502862,-7.616070179,-2.043947534,-3.60159303,-4.321275768,-3.972025276,NA
Equatorial Guinea,GNQ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.31274357,30.73887996,43.13610241,19.85643344,NA,85.63847259,89.62672908,77.16876559,83.5120173,76.94070372,83.68093398,82.50310333,83.16873972,64.38603857,79.18121144,83.91731323,69.62682776,NA,NA
Eritrea,ERI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-38.00989376,-30.56072222,-24.9044037,-32.97174025,-31.67624198,-26.54336538,-15.18800771,-23.47886899,-34.57920892,-33.75718691,-28.43516492,-17.78071056,-10.34227888,-8.989896465,-9.651097788,-9.257092361,1.221229629,NA,NA
Estonia,EST,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,20.62461597,17.13856432,20.02851168,20.97876314,20.4071662,24.78224522,25.43580327,24.93107257,25.65747544,26.01143321,27.28555421,28.45209772,29.40747052,25.9309189,24.23377478,26.71649631,30.45741488,28.40990457,NA
Ethiopia,ETH,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.92111196,9.590282041,13.24916806,13.51378367,9.60201701,11.03624071,12.67371047,13.15242945,10.72957685,12.84916702,5.919223583,4.978967579,4.917222378,4.878754025,7.050598382,7.541058371,12.81391037,16.41122527,NA
Faeroe Islands,FRO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fiji,FJI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,23.10079757,20.70281124,20.91230856,30.68019564,22.38778658,12.15689819,8.07802531,17.30118403,13.61560314,2.530269084,10.98806666,4.465634049,8.592078944,8.196792533,NA,NA,NA,NA,NA
Finland,FIN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,25.67142738,24.77731487,26.5766437,28.44612496,28.69662609,30.00416052,29.84033083,28.37948846,26.2377088,26.51478334,25.93931232,26.02419087,28.01145526,26.01281844,20.18883692,19.81602918,19.82891578,18.93622657,NA
France,FRA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.38833211,18.64963738,19.70853946,20.69162296,20.94143392,20.8871343,20.6922267,20.11687005,19.35527121,19.62101553,19.33673526,19.81739024,20.41582038,19.84341983,17.12252211,17.02930966,17.79571044,17.58065004,NA
French Polynesia,PYF,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Gabon,GAB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,46.9424685,54.50453072,54.83307094,38.39557733,47.66213812,58.2644809,51.6990853,43.73369169,48.20560721,54.57421604,58.34812871,55.99555437,55.26783684,60.11770146,42.69607713,52.13409208,58.44329204,56.48826588,NA
"Gambia, The",GMB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-4.821796726,-0.577851021,2.7220775,1.624588438,1.13647185,-0.199973377,7.885073215,1.950145529,3.367664944,9.681361874,5.17248678,10.91078485,5.914499573,-1.414982038,3.258478143,2.803374846,0.91192367,NA,NA
Georgia,GEO,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-12.7919828,0.551595601,-8.695109467,6.521247147,7.412312013,9.908924381,15.92055998,15.33055616,16.7362189,15.28163593,15.66789569,6.707059567,5.311037978,-3.824750755,-6.168570331,3.772775774,6.917674493,10.06541059,NA
Germany,DEU,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.93210711,22.2384,22.62103942,23.22141144,22.67573243,22.60757021,22.32884533,22.57011537,21.77136205,22.67568429,22.4833663,23.75513203,26.26024295,25.55825046,21.3267627,22.95511022,23.44802483,23.18406841,NA
Ghana,GHA,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,11.591203,13.21941562,4.224960536,10.25254895,3.452109674,5.554685598,7.019599768,7.443260984,7.007868177,7.313823225,3.729060028,6.09836942,3.803148416,1.996779175,7.659582607,9.277813132,24.04829453,20.51003227,NA
Greece,GRC,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,10.31376782,10.52444386,11.3189143,11.55530142,12.3522684,11.39790333,11.62251963,10.243278,13.9204267,14.06533854,12.11484226,13.20720384,12.58150872,9.526452414,7.112300756,8.259676172,8.017973266,8.565122267,NA
Greenland,GRL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Grenada,GRD,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,21.61796461,14.33958067,11.57845025,8.209084982,27.16873729,23.45851251,14.29004886,9.177804143,11.87798838,14.86356195,10.6500194,1.248087667,2.777625662,-0.702580115,-0.310943919,-5.647817093,-4.50363283,-8.040282492,NA
Guam,GUM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guatemala,GTM,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,8.883766776,7.914063537,8.044805715,9.314994504,9.003334246,9.079867781,6.529489488,7.119948211,5.888335198,5.71943619,3.79658295,3.86936604,4.063224303,1.71337895,3.89772787,3.434111874,4.414697343,3.471511386,NA
Guinea,GIN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,17.98706254,15.63253595,17.71581433,13.57096333,15.45337742,16.03881669,15.037611,12.04569491,22.38804263,19.53698675,19.20941208,15.20262127,6.589348083,12.37065031,7.175866385,2.388989514,-0.267717873,NA,NA
Guinea-Bissau,GNB,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,-1.17503887,1.740712081,5.132883422,-10.06413869,-1.158270034,-5.061758386,-0.278680086,2.318270981,3.264707078,-0.737389944,-2.651610725,-8.949061325,-2.003833008,-5.311758316,-6.562259411,-5.582240729,1.955305778,-6.798487351,NA
Guyana,GUY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.32265385,25.76330539,22.07140305,16.94309351,16.95558209,9.167331103,5.636983763,8.278143332,11.00711301,13.73818035,-9.798878739,3.603183954,-3.559268609,-8.805251529,1.493534472,-2.465701021,-6.194356937,-3.578263026,NA
Haiti,HTI,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,6.50887574,10.56253484,8.539950005,9.284569106,10.24778352,6.61768497,2.075845974,1.193261582,-1.34688288,-1.312799618,-1.481834142,-1.189250595,4.778974149,-2.615826649,-1.155841671,-24.60015377,-13.44163501,-5.717984877,NA
Honduras,HND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,27.17626043,26.0138601,26.53740154,23.27010988,19.71827332,15.84067659,12.82124105,11.72213557,11.22065957,11.0497258,9.145570176,7.319378733,5.612666466,2.96746474,2.755120773,3.955814839,6.298462396,6.059066821,NA
"Hong Kong SAR, China",HKG,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,29.80967037,30.31560729,30.84285509,29.53999544,30.1443451,31.99130318,30.1816156,31.33802138,31.47694421,31.06817348,33.27644507,33.44681315,32.07142667,31.21476181,29.71942058,29.78292791,28.03459356,27.24475929,NA
Hungary,HUN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,22.10231835,24.43914116,26.25200776,26.38046226,23.57560968,23.65058358,24.21124004,22.81723412,19.80618324,22.30436964,22.42904226,23.22520205,23.32250994,23.99633175,22.79068626,25.12483672,26.92702322,NA,NA
Iceland,ISL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,19.95566429,19.55785842,20.2140861,19.7003451,17.11266441,15.95624854,20.21743123,19.75158888,16.71448463,17.8740924,15.93000563,17.39581799,18.34815065,21.80054509,22.48985546,22.55722102,22.74337532,20.91374232,NA
India,IND,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,24.89415356,20.91822409,23.29664794,21.88011067,24.94535412,23.22391894,24.71142566,24.00527769,25.45356922,30.69934919,31.53474294,32.71284486,34.01978189,30.45840934,30.91925015,32.61477284,28.99868275,27.90769433,NA
Indonesia,IDN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,30.59387872,30.0758595,31.47589103,26.52504027,19.45174559,32.76343803,30.81032751,27.69984895,32.93731635,28.72845983,29.22800869,30.81252311,28.96247084,28.87141328,33.79131018,33.99197121,34.40480836,34.47608765,NA
"Iran, Islamic Rep.",IRN,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,37.7882682,41.75462421,37.89100414,30.80347066,36.28970326,38.25163976,34.57682719,38.90770857,37.81621532,39.13751607,41.09215819,40.59291867,43.79969958,NA,NA,NA,NA,NA,NA
Iraq,IRQ,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ireland,IRL,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,29.50712578,31.32632077,34.28125355,34.94486169,37.55829211,37.27716999,38.22667897,39.33306055,39.34422418,39.6696006,39.00673801,37.80843204,35.12672099,30.84246948,31.19431745,30.49415422,32.82589363,35.10809365,NA
Isle of Man,IMY,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Israel,ISR,Gross domestic savings (% of GDP),NY.GDS.TOTL.ZS,16.8102464,17.03900456,18.37589934,18.79111005,18.9965072,20.32205171,17.38377839,15.09518916,16.53029883,17.36848043,18.51890093,19.29945865,18.67250682,17.43206525,19.10363539,19.86941128,19.68719558,20.87540833,NA
