20.08.2010,"1.868,4000","1.860,1400","1.873,2200",",3100","4668403,11"
19.08.2010,"1.866,6400","1.861,9700","1.867,4100",",0600","9910239,08"
18.08.2010,"1.853,1600","1.852,0500","1.866,2800",",7100","4578957,69"
17.08.2010,"1.843,2200","1.842,7800","1.853,0800",",3700","7994231,85"
16.08.2010,"1.845,8800","1.838,6800","1.846,2800",",0100","5922704,15"
13.08.2010,"1.857,9800","1.844,6200","1.846,0800","-,5600","15084220,38"
12.08.2010,"1.870,3600","1.851,7400","1.856,4100","-,7500","10287583,41"
11.08.2010,"1.885,9300","1.864,3000","1.870,3400","-,8300","10620079,62"
10.08.2010,"1.876,1600","1.871,8500","1.885,9100",",4800","15337849,35"
09.08.2010,"1.872,9300","1.864,4100","1.876,9500",",1200","8676092,62"
04.08.2010,"1.876,7500","1.858,0300","1.874,6300","-,1000","7308842,12"
03.08.2010,"1.868,4800","1.866,3900","1.876,5700",",3600","7157431,34"
02.08.2010,"1.856,7800","1.854,0600","1.869,8200",",7100","5347042,20"
30.07.2010,"1.863,8600","1.852,9100","1.856,5500","-,3600","6477103,79"
29.07.2010,"1.835,6600","1.835,6600","1.863,1500","13,000","17444753,01"
28.07.2010,"1.828,5600","1.821,8300","1.839,0000",",5600","8401116,46"
27.07.2010,"1.821,7700","1.816,9200","1.828,7400",",4200","6874065,15"
26.07.2010,"1.842,4600","1.815,7100","1.821,1500","-12,300","8538749,52"
23.07.2010,"1.846,4300","1.836,6600","1.843,5400","-,1400","6966584,53"
22.07.2010,"1.842,5500","1.837,9900","1.846,0800",",1600","12742347,70"
21.07.2010,"1.842,4600","1.840,2200","1.843,0600",",0400","7158484,23"
20.07.2010,"1.847,9300","1.835,6300","1.842,3500","-,3500","15013346,37"
19.07.2010,"1.853,6100","1.836,7100","1.848,8100","-,3400","16982185,36"
16.07.2010,"1.843,1800","1.830,4100","1.855,1400",",6200","12818354,13"
15.07.2010,"1.815,6100","1.804,6600","1.843,6900","15,400","19859318,74"
14.07.2010,"1.812,7900","1.806,9400","1.815,3200",",1100","8586625,68"
13.07.2010,"1.786,4400","1.777,0600","1.813,2700","15,400","12323498,19"
12.07.2010,"1.823,4900","1.785,4100","1.785,4100","-21,700","7162569,07"
09.07.2010,"1.837,0500","1.810,8200","1.824,2100","-,6800","8182699,12"
08.07.2010,"1.820,2300","1.815,7600","1.836,5500",",9200","14684310,06"
07.07.2010,"1.824,0300","1.781,8600","1.819,7000","-,3000","13235016,11"
06.07.2010,"1.827,1500","1.817,4500","1.825,1600","-,0400","10100631,10"
05.07.2010,"1.830,6800","1.819,1400","1.825,9500","-,1900","6273386,79"
02.07.2010,"1.843,9900","1.821,4900","1.829,4900","-,9600","7475321,09"
01.07.2010,"1.853,1200","1.831,8800","1.847,0900","-,4400","12519616,57"
30.06.2010,"1.877,1700","1.847,5200","1.855,1900","-10,900","15601004,91"
29.06.2010,"1.922,9600","1.875,1200","1.875,4000","-25,400","11791811,15"
28.06.2010,"1.941,3400","1.921,4400","1.922,9600","-,9600","8520235,62"
24.06.2010,"1.938,6900","1.927,1900","1.941,3500",",1100","8322600,33"
23.06.2010,"1.942,9000","1.926,3400","1.939,1900","-,1100","12939123,24"
21.06.2010,"1.948,2000","1.939,8000","1.941,4100","-,3000","6148132,89"
18.06.2010,"1.945,4800","1.939,0800","1.947,3100",",1000","7167454,25"
17.06.2010,"1.953,2900","1.936,9800","1.945,3900","-,4200","16665814,45"
16.06.2010,"1.951,3200","1.947,2300","1.953,5100",",1000","8113047,82"
15.06.2010,"1.954,3100","1.943,4800","1.951,5400","-,1500","9500624,74"
14.06.2010,"1.923,9200","1.923,9200","1.954,4800","15,300","8640592,93"
11.06.2010,"1.929,5400","1.914,2000","1.924,5900","-,2100","11313959,78"
10.06.2010,"1.918,3500","1.916,9900","1.928,6700",",4400","8866478,73"
09.06.2010,"1.903,2500","1.888,6300","1.920,1100",",8800","8922626,68"
08.06.2010,"1.926,9200","1.893,3900","1.903,2500","-11,500","18328733,79"
07.06.2010,"1.965,9700","1.924,9100","1.925,1000","-21,400","16673344,43"
04.06.2010,"1.960,0300","1.960,0300","1.966,3200",",3100","6925935,33"
02.06.2010,"1.970,7900","1.958,4600","1.960,2000","-,5900","9070033,16"
01.06.2010,"1.984,6800","1.964,3800","1.971,7100","-,7500","10052773,81"
31.05.2010,"2.002,5400","1.973,1000","1.986,4000","-,8100","5066409,74"
28.05.2010,"1.987,4200","1.987,4200","2.002,5400",",7500","14816892,96"
27.05.2010,"1.971,3600","1.963,5500","1.987,5700",",7400","13970096,58"
26.05.2010,"1.949,8400","1.949,8400","1.972,9500","12,300","25547616,79"
25.05.2010,"1.981,9800","1.932,2000","1.948,6300","-17,900","22908991,43"
24.05.2010,"1.996,8900","1.975,9400","1.983,5100","-,5500","11340355,39"
21.05.2010,"2.016,2200","1.983,7000","1.994,4400","-11,000","22413118,06"
20.05.2010,"2.043,3600","2.015,0100","2.016,3000","-13,500","21679912,95"
19.05.2010,"2.050,8100","2.028,1300","2.043,5100","-,4200","27515178,77"
18.05.2010,"2.039,5400","2.039,5400","2.052,0100",",7200","19598602,97"
17.05.2010,"2.064,2200","2.033,3900","2.037,1500","-12,900","15986526,23"
14.05.2010,"2.081,4100","2.059,9300","2.063,3600","-,8700","12017681,68"
13.05.2010,"2.095,1700","2.081,4100","2.081,4100","-,6700","9542825,48"
12.05.2010,"2.082,7800","2.082,7800","2.095,4100",",6000","9384260,20"
11.05.2010,"2.096,5000","2.077,9000","2.082,8400","-12,800","11621819,27"
10.05.2010,"2.077,1200","2.077,1200","2.109,4500","16,100","24740273,62"
07.05.2010,"2.089,4800","2.046,3600","2.075,4800","-,6700","26847563,93"
06.05.2010,"2.101,0200","2.087,4400","2.089,3000","-,5400","10915784,57"
05.05.2010,"2.127,2800","2.095,7600","2.100,5700","-13,100","17602779,65"
04.05.2010,"2.155,3700","2.124,2400","2.128,1700","-13,300","15931892,34"
03.05.2010,"2.161,2600","2.142,0200","2.156,4800","-,2200","18920986,50"
30.04.2010,"2.178,7100","2.158,9500","2.161,2600","-,7700","21631690,46"
29.04.2010,"2.187,3300","2.174,2300","2.177,9600","-,4300","14039541,34"
28.04.2010,"2.206,0400","2.167,0200","2.187,3500","-,9300","23337894,96"
27.04.2010,"2.212,1200","2.196,8900","2.207,7600","-,3400","19572907,06"
26.04.2010,"2.192,9800","2.192,9800","2.215,1800","10,000","32895464,87"
23.04.2010,"2.170,8600","2.169,6300","2.192,9500","10,100","13884531,99"
22.04.2010,"2.213,1300","2.169,2500","2.170,8800","-19,500","30797348,77"
21.04.2010,"2.206,5000","2.206,5000","2.213,1200",",3100","35331977,10"
20.04.2010,"2.170,5900","2.169,5000","2.206,1500","16,200","30060690,86"
19.04.2010,"2.195,0000","2.158,0200","2.170,4500","-11,300","48897237,37"
16.04.2010,"2.196,4300","2.181,6600","2.195,0100","-,0500","29173713,69"
15.04.2010,"2.184,0500","2.181,7800","2.196,1400",",5500","28055325,47"
14.04.2010,"2.174,0500","2.166,5600","2.184,0000",",4500","33455205,39"
13.04.2010,"2.170,0100","2.154,9400","2.174,1400",",2000","17742948,84"
12.04.2010,"2.175,7400","2.158,3000","2.169,7100","-,2100","12718389,27"
09.04.2010,"2.169,6400","2.169,6400","2.174,3500",",2200","19491567,65"
08.04.2010,"2.172,4100","2.164,6100","2.169,6400","-,1400","21971348,51"
07.04.2010,"2.154,1800","2.154,1800","2.172,6000",",8600","32467550,12"
06.04.2010,"2.146,0500","2.145,8600","2.153,9900",",3800","21078192,76"
01.04.2010,"2.142,4500","2.135,7500","2.145,7200",",1400","8710294,15"
31.03.2010,"2.137,6600","2.133,2100","2.142,8200",",2700","8229476,91"
30.03.2010,"2.133,3900","2.130,1900","2.137,0600",",0900","10427759,51"
29.03.2010,"2.140,2500","2.126,7700","2.135,1900","-,2600","9168986,57"
26.03.2010,"2.142,1100","2.125,6000","2.140,7500",",0000","9273181,30"
25.03.2010,"2.139,1600","2.129,3100","2.140,7400",",1100","10714998,61"
24.03.2010,"2.143,5800","2.133,5700","2.138,3000","-,2500","12347781,19"
23.03.2010,"2.136,7000","2.134,5300","2.143,5800",",4000","12798495,95"
22.03.2010,"2.153,1400","2.126,7400","2.135,0900","-,7800","16268807,62"
19.03.2010,"2.162,6000","2.144,9300","2.151,6600","-,5100","18219665,48"
18.03.2010,"2.166,5200","2.161,6000","2.162,5400","-,1800","19255091,95"
17.03.2010,"2.162,2200","2.160,7400","2.166,4600",",2000","9172695,68"
16.03.2010,"2.171,1100","2.158,7400","2.162,1100","-,4200","9706878,85"
15.03.2010,"2.171,7600","2.158,1100","2.171,2000","-,0100","19398278,73"
12.03.2010,"2.142,9600","2.140,5300","2.171,3100","13,700","13787764,50"
11.03.2010,"2.142,4500","2.136,8000","2.141,5700","-,0500","7051100,97"
10.03.2010,"2.127,3000","2.127,3000","2.142,5900",",7700","21322520,13"
09.03.2010,"2.139,5000","2.122,0300","2.126,0500","-,6200","21864716,48"
08.03.2010,"2.138,6000","2.138,6000","2.139,1300",",0500","25503665,96"
05.03.2010,"2.126,9900","2.122,4700","2.138,0300",",5500","20012477,51"
04.03.2010,"2.121,1500","2.114,8100","2.126,2600",",2400","19139514,80"
03.03.2010,"2.148,6000","2.112,8800","2.121,2000","-13,300","19348243,77"
02.03.2010,"2.144,2300","2.137,2400","2.149,3600",",2100","12231825,14"
01.03.2010,"2.139,0500","2.133,3400","2.144,8700",",3100","11488608,01"
26.02.2010,"2.143,2000","2.135,1900","2.138,1200","-,2400","10791850,24"
25.02.2010,"2.159,6700","2.139,9500","2.143,2000","-,8000","14241212,90"
24.02.2010,"2.160,1700","2.149,5700","2.160,2800",",0000","10077568,75"
23.02.2010,"2.170,9000","2.157,1800","2.160,2500","-,6700","9483284,22"
22.02.2010,"2.183,1000","2.163,8000","2.174,7400","-,4100","20322664,08"
19.02.2010,"2.169,6600","2.165,9000","2.183,7200",",5700","14968171,51"
18.02.2010,"2.162,2600","2.153,9600","2.171,3700",",3900","21291220,15"
17.02.2010,"2.134,6900","2.134,6900","2.162,8500","13,000","32716678,58"
16.02.2010,"2.141,2400","2.134,6200","2.134,6900","-,3000","34190584,90"
15.02.2010,"2.144,7500","2.140,9900","2.141,0200","-,1900","12231713,81"
12.02.2010,"2.141,0100","2.141,0100","2.145,0300",",2000","11608476,18"
11.02.2010,"2.143,0700","2.137,9900","2.140,6700","-,1400","13131494,54"
10.02.2010,"2.162,2500","2.139,7100","2.143,7100","-,7200","35462600,45"
09.02.2010,"2.146,9000","2.128,5400","2.159,1200",",5500","29596919,90"
08.02.2010,"2.153,4600","2.138,4300","2.147,3200","-,1400","12808143,23"
05.02.2010,"2.178,5400","2.134,3100","2.150,3200","-13,100","25055071,12"
04.02.2010,"2.211,6900","2.178,5500","2.178,5500","-15,400","23525381,59"
03.02.2010,"2.197,5100","2.197,5100","2.212,1800",",8600","19098198,58"
02.02.2010,"2.194,5800","2.183,7800","2.193,1400","-,0700","18603608,67"
01.02.2010,"2.201,4100","2.186,1300","2.194,7500","-,3900","14728841,16"
29.01.2010,"2.196,4700","2.181,9900","2.203,4000",",3200","19461453,82"
28.01.2010,"2.199,2400","2.194,7900","2.196,4100","-,1100","25582221,85"
27.01.2010,"2.164,3200","2.159,3200","2.198,7300","12,700","32106366,77"
26.01.2010,"2.140,7600","2.122,4700","2.170,7000","13,800","24414033,14"
25.01.2010,"2.144,8900","2.118,1000","2.140,8200","-,6900","13490058,38"
22.01.2010,"2.163,8200","2.143,0500","2.155,5300","-,7400","18967604,95"
21.01.2010,"2.168,7100","2.153,6000","2.171,5300",",1300","13116145,01"
20.01.2010,"2.157,5100","2.156,1200","2.168,6900",",6200","12761359,97"
19.01.2010,"2.156,1800","2.142,6700","2.155,2200","-,1300","14027895,62"
18.01.2010,"2.162,1700","2.150,8200","2.157,9400","-,0100","8438278,99"
15.01.2010,"2.139,4000","2.139,4000","2.158,2100","12,500","20226753,11"
14.01.2010,"2.131,4400","2.126,7900","2.131,2500",",1100","19684031,66"
13.01.2010,"2.101,4700","2.098,6700","2.128,9400","11,500","16434446,92"
12.01.2010,"2.117,5500","2.094,9600","2.104,4700","-,3700","25499470,24"
11.01.2010,"2.080,3300","2.080,3200","2.112,1700","17,700","24449035,74"
08.01.2010,"2.071,1700","2.062,2700","2.074,7900",",7200","20068673,32"
07.01.2010,"2.058,0400","2.046,1200","2.059,9000",",4500","17816157,66"
05.01.2010,"2.024,8200","2.023,1700","2.050,6900","13,300","31916105,72"
04.01.2010,"2.001,3400","1.979,8500","2.023,3600",",9500","10233741,73"
31.12.2009,"1.980,3100","1.980,3100","2.004,0600","12,500","5991880,00"
30.12.2009,"1.993,8200","1.972,0000","1.979,0500","-,7500","6800109,74"
29.12.2009,"1.996,9400","1.982,7700","1.993,8300","-,1700","11443303,13"
28.12.2009,"1.997,8400","1.982,3100","1.997,1300",",4900","8279416,00"
24.12.2009,"1.996,6400","1.981,7300","1.987,4200","-,4500","3645944,42"
23.12.2009,"1.986,4600","1.986,4600","1.996,3200",",6900","16572149,41"
22.12.2009,"1.943,1800","1.943,1800","1.982,5000","23,200","22364956,49"
21.12.2009,"1.971,8200","1.934,3600","1.936,5300","-20,900","16222625,66"
18.12.2009,"2.002,9700","1.972,2400","1.977,0200","-13,900","12623409,44"
17.12.2009,"2.023,2800","1.991,2600","2.004,5900","-10,500","14346820,97"
16.12.2009,"2.020,8600","2.020,8600","2.025,7000",",1600","14809055,37"
15.12.2009,"2.040,2200","2.021,4100","2.022,4600","-,9600","10680395,84"
14.12.2009,"2.070,5000","2.041,8100","2.041,8100","-12,100","14748654,19"
11.12.2009,"2.070,9400","2.062,4600","2.066,5500","-,0600","8968822,65"
10.12.2009,"2.062,5200","2.058,5400","2.067,7800",",4600","11330868,17"
09.12.2009,"2.059,0800","2.033,7800","2.058,2500","-,0400","21206771,06"
08.12.2009,"2.081,2700","2.057,4300","2.059,0700","-10,500","16238394,92"
07.12.2009,"2.101,2000","2.078,1500","2.080,7400","-14,200","13507405,16"
04.12.2009,"2.091,8400","2.074,2200","2.110,3100",",3800","24001257,91"
03.12.2009,"2.125,0700","2.098,4800","2.102,2000","-10,400","20623546,82"
02.12.2009,"2.115,0300","2.100,7500","2.124,1200",",4300","23430775,49"
01.12.2009,"2.068,7700","2.068,7700","2.115,0000","22,700","25093046,81"
30.11.2009,"2.038,2200","2.035,6600","2.066,9100","14,000","17812308,76"
27.11.2009,"2.021,1100","2.001,7100","2.038,0400","-,0800","28656733,39"
26.11.2009,"2.057,4300","2.036,2500","2.039,6000","-13,400","24472510,51"
25.11.2009,"2.057,4100","2.053,6300","2.066,9900",",7100","19604854,13"
24.11.2009,"2.069,1700","2.039,7600","2.052,2600","-10,300","68759678,66"
23.11.2009,"2.095,7500","2.071,3200","2.073,4800","-,8400","13237521,10"
20.11.2009,"2.112,4800","2.071,6900","2.090,9200","-,9400","19123035,02"
19.11.2009,"2.128,5300","2.109,4800","2.110,5800","-,8600","19801727,72"
18.11.2009,"2.143,0900","2.123,4300","2.128,6300","-,3300","15371958,72"
17.11.2009,"2.150,8500","2.122,5600","2.135,6700","-,5100","18900484,66"
16.11.2009,"2.122,7300","2.122,7300","2.146,5200","14,000","20413633,83"
13.11.2009,"2.111,6600","2.097,0700","2.116,4300",",3200","24147052,53"
12.11.2009,"2.085,9300","2.066,6000","2.109,7100","11,600","25227086,80"
11.11.2009,"2.075,4300","2.075,4300","2.085,2700",",7100","23799190,59"
10.11.2009,"2.111,4400","2.067,0700","2.070,4400","-18,900","18692094,71"
09.11.2009,"2.125,6800","2.103,4700","2.109,5900","-,5200","24602166,52"
06.11.2009,"2.136,8700","2.114,2200","2.120,5800","-,6300","21919613,35"
05.11.2009,"2.108,3000","2.101,8200","2.133,8500","11,000","15106845,13"
04.11.2009,"2.093,2100","2.093,1700","2.110,3000","10,800","17278556,39"
03.11.2009,"2.104,9000","2.062,7600","2.087,5800","-14,400","28320766,27"
02.11.2009,"2.144,8500","2.113,9700","2.117,7400","-12,800","20667836,60"
30.10.2009,"2.149,1400","2.141,4800","2.144,7700","-,0500","24265806,53"
29.10.2009,"2.144,6700","2.138,0100","2.145,8200","-,1300","28397577,93"
28.10.2009,"2.165,7000","2.137,8500","2.148,6300","-11,100","24939383,83"
27.10.2009,"2.150,4500","2.119,6200","2.172,3800",",3500","33057586,25"
26.10.2009,"2.228,8200","2.160,0500","2.164,7300","-31,400","27388332,60"
23.10.2009,"2.241,5400","2.227,7400","2.232,7500",",0000","30555774,59"
22.10.2009,"2.229,2000","2.210,2400","2.232,8400","-,2100","21271754,07"
21.10.2009,"2.265,3300","2.227,6000","2.237,5800","-12,400","22691780,49"
20.10.2009,"2.276,9500","2.259,3500","2.265,3200","-,3700","23424143,64"
19.10.2009,"2.283,3400","2.272,0200","2.273,6500","-,4000","14403567,23"
16.10.2009,"2.300,5400","2.278,5600","2.282,7900","-,4100","20283931,23"
15.10.2009,"2.299,0000","2.288,3200","2.292,2300","-,2900","34568595,20"
14.10.2009,"2.257,6400","2.257,6400","2.298,9900","24,100","39333415,51"
13.10.2009,"2.251,4400","2.233,2500","2.243,6900","-,3600","21610965,48"
12.10.2009,"2.213,9100","2.213,9100","2.251,7200","24,100","42269755,52"
07.10.2009,"2.213,6800","2.194,6500","2.197,4500","-,3500","15736659,79"
06.10.2009,"2.172,5300","2.172,5300","2.205,1300","17,100","17781098,28"
05.10.2009,"2.176,0900","2.156,3400","2.167,3600","-,3500","14693106,39"
02.10.2009,"2.206,3600","2.161,0200","2.175,0500","-17,400","28979803,10"
01.10.2009,"2.200,0100","2.199,6200","2.212,8600",",7000","17411129,67"
30.09.2009,"2.200,0100","2.195,1100","2.197,3600","-,1500","23238565,09"
29.09.2009,"2.164,7400","2.164,7400","2.200,5500","17,700","27115742,47"
28.09.2009,"2.156,4800","2.123,4100","2.161,6500",",2700","19561637,29"
25.09.2009,"2.188,2800","2.150,4300","2.155,7800","-18,000","20915834,18"
24.09.2009,"2.197,1300","2.168,3000","2.194,6100","-,1500","23762192,58"
23.09.2009,"2.202,2300","2.188,7400","2.197,8300","-,1300","16425053,82"
22.09.2009,"2.193,2200","2.192,8100","2.200,7200",",7200","18691336,08"
21.09.2009,"2.217,6000","2.184,8100","2.184,8100","-15,900","18279962,27"
18.09.2009,"2.231,4900","2.207,7100","2.219,6000","-,7700","27252153,04"
17.09.2009,"2.249,4400","2.214,3500","2.236,6500",",3500","57367944,15"
16.09.2009,"2.202,9200","2.202,9200","2.228,9100","12,600","57461331,50"
15.09.2009,"2.146,8500","2.146,7800","2.200,8400","25,600","58565938,78"
14.09.2009,"2.129,8500","2.111,7100","2.144,5100",",1600","26377689,28"
11.09.2009,"2.079,4800","2.078,5400","2.141,0900","30,300","45270905,51"
10.09.2009,"2.070,7400","2.070,7400","2.076,2000",",4100","25402133,64"
09.09.2009,"2.074,1600","2.060,1600","2.067,7900","-,4100","28531357,59"
08.09.2009,"2.052,1400","2.050,4800","2.076,2300","11,700","30686095,32"
07.09.2009,"2.029,4900","2.028,8000","2.051,8700","12,600","17387341,70"
04.09.2009,"2.026,9000","2.021,9300","2.026,1000","-,1400","14660086,03"
03.09.2009,"1.996,6100","1.995,6900","2.028,8700","16,200","17032130,44"
02.09.2009,"2.008,9900","1.981,0900","1.996,0300","-,9700","14620327,21"
01.09.2009,"2.011,8900","1.991,1700","2.015,4500",",3200","18710530,91"
31.08.2009,"2.036,2500","2.008,3400","2.009,0200","-14,600","26437453,78"
28.08.2009,"2.009,1700","2.009,1700","2.038,2900","14,000","17839152,42"
27.08.2009,"2.030,2500","2.005,0900","2.009,6600","-,9900","14998779,80"
26.08.2009,"2.042,5000","2.022,9000","2.029,6400","-,5000","30581715,79"
25.08.2009,"2.013,4000","1.989,0600","2.039,8400","13,000","32516172,41"
24.08.2009,"1.965,2900","1.964,6400","2.013,4100","24,700","44982881,31"
21.08.2009,"1.896,5700","1.895,7800","1.963,6800","33,800","20015884,09"
20.08.2009,"1.897,5100","1.887,2400","1.897,2200",",2000","8539489,25"
19.08.2009,"1.896,9000","1.873,9000","1.893,5100","-,1800","10145424,71"
18.08.2009,"1.888,0100","1.887,6500","1.896,9300",",6600","10606762,93"
17.08.2009,"1.904,6800","1.883,3400","1.884,4400","-17,600","13226280,01"
14.08.2009,"1.926,5800","1.917,0300","1.917,5700","-,4700","10022287,14"
13.08.2009,"1.897,5800","1.897,5800","1.926,5900","18,400","14932490,60"
12.08.2009,"1.893,1100","1.867,9700","1.891,0800","-,1900","10657534,43"
11.08.2009,"1.890,6600","1.890,3300","1.894,7200",",0700","12129075,61"
10.08.2009,"1.913,9200","1.890,7700","1.893,4000","-10,500","10403929,54"
07.08.2009,"1.899,4900","1.867,8500","1.913,2700",",7000","15622556,84"
06.08.2009,"1.906,4900","1.896,0600","1.899,8000","-,2500","8849918,05"
04.08.2009,"1.928,5200","1.893,6800","1.904,5600","-12,600","14819113,92"
03.08.2009,"1.878,7900","1.873,3600","1.928,6200","25,800","21740523,92"
31.07.2009,"1.856,9100","1.845,5200","1.878,9400","15,600","23877378,96"
30.07.2009,"1.816,5300","1.806,9900","1.849,5600","17,100","15732198,43"
29.07.2009,"1.818,6000","1.807,7200","1.817,8900","-,8300","15202922,08"
28.07.2009,"1.854,1900","1.828,0300","1.833,0400","-12,800","16620462,38"
27.07.2009,"1.862,4900","1.851,6000","1.856,5900","-,1800","13572511,96"
24.07.2009,"1.826,7200","1.826,2000","1.859,8900","15,200","23727391,17"
23.07.2009,"1.846,8500","1.830,0400","1.831,5600","-,6600","12980228,52"
22.07.2009,"1.885,8600","1.839,1500","1.843,7000","-24,000","20819504,80"
21.07.2009,"1.878,7500","1.865,0100","1.887,9500",",5700","19620079,48"
20.07.2009,"1.865,5000","1.865,5000","1.877,1800",",6800","17017743,72"
17.07.2009,"1.911,4000","1.861,6700","1.864,3900","-24,600","23609288,39"
16.07.2009,"1.892,6100","1.879,7900","1.910,3100","11,100","37602993,71"
15.07.2009,"1.811,2800","1.811,2800","1.889,1400","42,700","47803557,05"
14.07.2009,"1.768,0600","1.768,0600","1.808,4200","24,600","33712317,46"
13.07.2009,"1.776,5500","1.757,4800","1.763,9100","-,7500","12572944,97"
10.07.2009,"1.789,1800","1.770,9600","1.777,1000","-,8600","16046568,27"
09.07.2009,"1.744,8700","1.744,8700","1.792,4700","31,200","19511356,08"
08.07.2009,"1.732,7200","1.699,7900","1.736,4900",",0100","13471615,85"
07.07.2009,"1.681,0500","1.672,6900","1.736,4000","28,400","36961750,80"
06.07.2009,"1.706,1100","1.658,2500","1.687,0800","-22,700","36159468,07"
03.07.2009,"1.777,3800","1.707,1600","1.725,3700","-33,900","33295368,68"
02.07.2009,"1.803,7800","1.767,7700","1.783,8000","-21,300","38801680,64"
01.07.2009,"1.894,2900","1.765,0700","1.821,8100","-40,900","59503667,02"
30.06.2009,"1.905,4400","1.868,4700","1.896,3600","-,4800","15877748,87"
29.06.2009,"1.891,7500","1.887,1600","1.905,4100",",7100","15358775,12"
26.06.2009,"1.909,0700","1.886,8600","1.891,9600",",1400","17297416,16"
24.06.2009,"1.865,6300","1.855,2400","1.889,3000","12,100","15157321,38"
23.06.2009,"1.896,7200","1.860,3100","1.866,5100","-29,900","23012761,86"
19.06.2009,"1.923,9800","1.911,2000","1.922,2400",",6500","21898547,42"
18.06.2009,"1.902,6200","1.876,1400","1.909,7900",",2700","27321214,28"
17.06.2009,"1.968,7800","1.902,6000","1.904,7000","-36,100","22565445,08"
16.06.2009,"1.955,8200","1.905,6100","1.973,4200",",8400","29220995,46"
15.06.2009,"2.007,7100","1.952,1900","1.956,8600","-40,600","24981558,34"
12.06.2009,"2.025,4200","2.025,4200","2.036,3100","10,400","33397543,53"
10.06.2009,"1.963,3600","1.963,3600","2.015,1900","35,700","34711602,53"
09.06.2009,"1.986,1400","1.916,9900","1.943,1900","-22,100","35941597,22"
08.06.2009,"2.036,5300","1.976,7700","1.986,1300","-25,900","30450169,38"
05.06.2009,"2.014,0600","1.992,8300","2.037,6700","15,100","55463324,92"
04.06.2009,"2.091,9800","1.960,9500","2.006,8200","-43,900","82344796,95"
03.06.2009,"2.247,0500","2.090,0100","2.094,8400","-72,700","75451077,94"
02.06.2009,"2.277,0900","2.185,0700","2.247,1900","-11,500","87129623,89"
01.06.2009,"2.186,8900","2.186,8900","2.272,9400","56,700","79407130,36"
29.05.2009,"2.120,1300","2.120,1300","2.144,1400","12,600","71233893,98"
28.05.2009,"2.078,9800","2.041,4700","2.117,0300","16,500","63640563,75"
27.05.2009,"1.993,1600","1.993,1600","2.082,1000","44,800","91029979,48"
26.05.2009,"1.975,8600","1.957,0900","1.988,7400",",4600","45555615,38"
25.05.2009,"1.946,6700","1.944,2300","1.979,5300","16,900","43258008,77"
22.05.2009,"1.891,1900","1.886,5700","1.946,1700","28,000","42907582,87"
21.05.2009,"1.924,7400","1.879,5400","1.891,7200","-21,800","38853773,91"
20.05.2009,"1.867,1100","1.867,1100","1.933,0500","36,800","38780011,08"
19.05.2009,"1.821,0000","1.821,0000","1.861,9200","24,800","42718856,31"
18.05.2009,"1.797,6900","1.777,0500","1.815,7700",",8600","12144407,44"
15.05.2009,"1.775,2000","1.775,2000","1.800,1200","15,600","26552238,75"
14.05.2009,"1.796,5700","1.763,9100","1.772,0300","-16,800","29223908,49"
13.05.2009,"1.865,1200","1.793,7900","1.801,7300","-35,800","31079412,48"
12.05.2009,"1.819,2900","1.819,0200","1.866,1500","25,100","30848298,10"
11.05.2009,"1.834,1800","1.801,7500","1.819,3000","-,9500","57772191,19"
08.05.2009,"1.824,3900","1.778,2800","1.836,5500",",4400","81946295,40"
07.05.2009,"1.723,5400","1.723,5400","1.828,4900","60,800","83047441,79"
06.05.2009,"1.650,5100","1.646,9100","1.717,3000","39,700","32983701,54"
05.05.2009,"1.634,6300","1.621,3300","1.649,1700",",8900","31120966,49"
04.05.2009,"1.602,2900","1.602,2900","1.634,4900","25,000","29407094,83"
30.04.2009,"1.546,1900","1.546,1900","1.593,5700","34,100","37276213,81"
29.04.2009,"1.504,7300","1.504,7300","1.539,2900","22,400","12212529,21"
28.04.2009,"1.521,6000","1.491,5900","1.504,8200","-12,600","18441215,65"
27.04.2009,"1.540,9000","1.523,1100","1.523,8000","-10,900","10388476,72"
24.04.2009,"1.532,9700","1.530,6000","1.540,4300",",4200","11429695,55"
23.04.2009,"1.523,5300","1.523,5300","1.533,9600",",6000","16755839,89"
22.04.2009,"1.525,5900","1.522,8800","1.524,7400",",0600","23329221,30"
21.04.2009,"1.528,6100","1.490,1200","1.523,8700","-,6500","29354407,29"
20.04.2009,"1.591,4300","1.531,6300","1.533,8100","-35,800","27669183,80"
17.04.2009,"1.588,5800","1.579,5100","1.588,6600","-,5500","28866869,73"
16.04.2009,"1.568,0300","1.568,0300","1.597,3400","20,600","36622301,23"
15.04.2009,"1.565,7800","1.558,2300","1.564,4500","-,3300","25028430,63"
14.04.2009,"1.545,2600","1.544,4000","1.569,6900","11,100","33388797,19"
09.04.2009,"1.521,4500","1.513,1700","1.552,3100","25,700","27313816,62"
08.04.2009,"1.512,6200","1.481,9400","1.512,4800","-,2800","24130102,05"
07.04.2009,"1.532,1400","1.511,3500","1.516,7900","-,7600","19552853,94"
06.04.2009,"1.546,2100","1.528,3400","1.528,3400","-,3500","30448618,74"
03.04.2009,"1.532,1900","1.522,4400","1.533,7400","-,0300","29157750,91"
02.04.2009,"1.454,0400","1.454,0400","1.534,2700","53,600","27408767,77"
01.04.2009,"1.451,9900","1.428,6900","1.451,9600",",0400","17144659,05"
31.03.2009,"1.402,8400","1.402,7900","1.451,3200","38,600","22413065,95"
